Index,Difficulty Level,Words,Definition,Group,Pronounciation,Meaning,,,,,,,,,,,,,,,,,,,,
1949,TWO,telepathic,http://dictionary.cambridge.org/dictionary/english/telepathic,,telepathic,,,,,,,,,,,,,,,,,,,,,
1950,TWO,megalomaniac,http://dictionary.cambridge.org/dictionary/english/megalomaniac,,megalomaniac,,,,,,,,,,,,,,,,,,,,,
1951,TWO,succumb,http://dictionary.cambridge.org/dictionary/english/succumb,,succumb,,,,,,,,,,,,,,,,,,,,,
1952,TWO,corral,http://dictionary.cambridge.org/dictionary/english/corral,,corral,,,,,,,,,,,,,,,,,,,,,
1953,TWO,septennial,http://dictionary.cambridge.org/dictionary/english/septennial,,septennial,,,,,,,,,,,,,,,,,,,,,
1954,TWO,volery,http://dictionary.cambridge.org/dictionary/english/volery,,volery,,,,,,,,,,,,,,,,,,,,,
1955,TWO,banquet,http://dictionary.cambridge.org/dictionary/english/banquet,,banquet,,,,,,,,,,,,,,,,,,,,,
1956,TWO,posse,http://dictionary.cambridge.org/dictionary/english/posse,,posse,,,,,,,,,,,,,,,,,,,,,
1957,TWO,fervently,http://dictionary.cambridge.org/dictionary/english/fervently,,fervently,,,,,,,,,,,,,,,,,,,,,
1958,TWO,credulity,http://dictionary.cambridge.org/dictionary/english/credulity,,credulity,,,,,,,,,,,,,,,,,,,,,
1959,TWO,hypotenuse,http://dictionary.cambridge.org/dictionary/english/hypotenuse,,hypotenuse,,,,,,,,,,,,,,,,,,,,,
1960,TWO,follicle,http://dictionary.cambridge.org/dictionary/english/follicle,,follicle,,,,,,,,,,,,,,,,,,,,,
1961,TWO,upbraid,http://dictionary.cambridge.org/dictionary/english/upbraid,,upbraid,,,,,,,,,,,,,,,,,,,,,
1962,TWO,declension,http://dictionary.cambridge.org/dictionary/english/declension,,declension,,,,,,,,,,,,,,,,,,,,,
1963,TWO,divestiture,http://dictionary.cambridge.org/dictionary/english/divestiture,,divestiture,,,,,,,,,,,,,,,,,,,,,
1964,TWO,dissonance,http://dictionary.cambridge.org/dictionary/english/dissonance,,dissonance,,,,,,,,,,,,,,,,,,,,,
1965,TWO,emancipatory,http://dictionary.cambridge.org/dictionary/english/emancipatory,,emancipatory,,,,,,,,,,,,,,,,,,,,,
1966,TWO,brochure,http://dictionary.cambridge.org/dictionary/english/brochure,,brochure,,,,,,,,,,,,,,,,,,,,,
1967,TWO,pancreas,http://dictionary.cambridge.org/dictionary/english/pancreas,,pancreas,,,,,,,,,,,,,,,,,,,,,
1968,TWO,berserk,http://dictionary.cambridge.org/dictionary/english/berserk,,berserk,,,,,,,,,,,,,,,,,,,,,
1969,TWO,roseola,http://dictionary.cambridge.org/dictionary/english/roseola,,roseola,,,,,,,,,,,,,,,,,,,,,
1970,TWO,shoji,http://dictionary.cambridge.org/dictionary/english/shoji,,shoji,,,,,,,,,,,,,,,,,,,,,
1971,TWO,supine,http://dictionary.cambridge.org/dictionary/english/supine,,supine,,,,,,,,,,,,,,,,,,,,,
1972,TWO,grotesqueness,http://dictionary.cambridge.org/dictionary/english/grotesqueness,,grotesqueness,,,,,,,,,,,,,,,,,,,,,
1973,TWO,expunge,http://dictionary.cambridge.org/dictionary/english/expunge,,expunge,,,,,,,,,,,,,,,,,,,,,
1974,TWO,cathedral,http://dictionary.cambridge.org/dictionary/english/cathedral,,cathedral,,,,,,,,,,,,,,,,,,,,,
1975,TWO,installation,http://dictionary.cambridge.org/dictionary/english/installation,,installation,,,,,,,,,,,,,,,,,,,,,
1976,TWO,auditorium,http://dictionary.cambridge.org/dictionary/english/auditorium,,auditorium,,,,,,,,,,,,,,,,,,,,,
1977,TWO,fracas,http://dictionary.cambridge.org/dictionary/english/fracas,,fracas,,,,,,,,,,,,,,,,,,,,,
1978,TWO,privatim,http://dictionary.cambridge.org/dictionary/english/privatim,,privatim,,,,,,,,,,,,,,,,,,,,,
1979,TWO,maize,http://dictionary.cambridge.org/dictionary/english/maize,,maize,,,,,,,,,,,,,,,,,,,,,
1980,TWO,deciduous,http://dictionary.cambridge.org/dictionary/english/deciduous,,deciduous,,,,,,,,,,,,,,,,,,,,,
1981,TWO,harbinger,http://dictionary.cambridge.org/dictionary/english/harbinger,,harbinger,,,,,,,,,,,,,,,,,,,,,
1982,TWO,reconcilable,http://dictionary.cambridge.org/dictionary/english/reconcilable,,reconcilable,,,,,,,,,,,,,,,,,,,,,
1983,TWO,disrepair,http://dictionary.cambridge.org/dictionary/english/disrepair,,disrepair,,,,,,,,,,,,,,,,,,,,,
1984,TWO,eradicate,http://dictionary.cambridge.org/dictionary/english/eradicate,,eradicate,,,,,,,,,,,,,,,,,,,,,
1985,TWO,metastasize,http://dictionary.cambridge.org/dictionary/english/metastasize,,metastasize,,,,,,,,,,,,,,,,,,,,,
1986,TWO,baleen,http://dictionary.cambridge.org/dictionary/english/baleen,,baleen,,,,,,,,,,,,,,,,,,,,,
1987,TWO,raptatorial,http://dictionary.cambridge.org/dictionary/english/raptatorial,,raptatorial,,,,,,,,,,,,,,,,,,,,,
1988,TWO,evaluate,http://dictionary.cambridge.org/dictionary/english/evaluate,,evaluate,,,,,,,,,,,,,,,,,,,,,
1989,TWO,photogenic,http://dictionary.cambridge.org/dictionary/english/photogenic,,photogenic,,,,,,,,,,,,,,,,,,,,,
1990,TWO,krypton,http://dictionary.cambridge.org/dictionary/english/krypton,,krypton,,,,,,,,,,,,,,,,,,,,,
1991,TWO,quintessential,http://dictionary.cambridge.org/dictionary/english/quintessential,,quintessential,,,,,,,,,,,,,,,,,,,,,
1992,TWO,Einstein,http://dictionary.cambridge.org/dictionary/english/Einstein,,Einstein,,,,,,,,,,,,,,,,,,,,,
1993,TWO,sobriety,http://dictionary.cambridge.org/dictionary/english/sobriety,,sobriety,,,,,,,,,,,,,,,,,,,,,
1994,TWO,mastodon,http://dictionary.cambridge.org/dictionary/english/mastodon,,mastodon,,,,,,,,,,,,,,,,,,,,,
1995,TWO,rehearsal,http://dictionary.cambridge.org/dictionary/english/rehearsal,,rehearsal,,,,,,,,,,,,,,,,,,,,,
1996,TWO,ethanol,http://dictionary.cambridge.org/dictionary/english/ethanol,,ethanol,,,,,,,,,,,,,,,,,,,,,
1997,TWO,pollutant,http://dictionary.cambridge.org/dictionary/english/pollutant,,pollutant,,,,,,,,,,,,,,,,,,,,,
1998,TWO,municipal,http://dictionary.cambridge.org/dictionary/english/municipal,,municipal,,,,,,,,,,,,,,,,,,,,,
1999,TWO,manumit,http://dictionary.cambridge.org/dictionary/english/manumit,,manumit,,,,,,,,,,,,,,,,,,,,,
2000,TWO,denticulate,http://dictionary.cambridge.org/dictionary/english/denticulate,,denticulate,,,,,,,,,,,,,,,,,,,,,
2001,TWO,irritability,http://dictionary.cambridge.org/dictionary/english/irritability,,irritability,,,,,,,,,,,,,,,,,,,,,
2002,TWO,quadriceps,http://dictionary.cambridge.org/dictionary/english/quadriceps,,quadriceps,,,,,,,,,,,,,,,,,,,,,
2003,TWO,brouhaha,http://dictionary.cambridge.org/dictionary/english/brouhaha,,brouhaha,,,,,,,,,,,,,,,,,,,,,
2004,TWO,adversaria,http://dictionary.cambridge.org/dictionary/english/adversaria,,adversaria,,,,,,,,,,,,,,,,,,,,,
2005,TWO,dentifrice,http://dictionary.cambridge.org/dictionary/english/dentifrice,,dentifrice,,,,,,,,,,,,,,,,,,,,,
2006,TWO,supplicate,http://dictionary.cambridge.org/dictionary/english/supplicate,,supplicate,,,,,,,,,,,,,,,,,,,,,
2007,TWO,vainglorious,http://dictionary.cambridge.org/dictionary/english/vainglorious,,vainglorious,,,,,,,,,,,,,,,,,,,,,
2008,TWO,tachycardia,http://dictionary.cambridge.org/dictionary/english/tachycardia,,tachycardia,,,,,,,,,,,,,,,,,,,,,
2009,TWO,pedantry,http://dictionary.cambridge.org/dictionary/english/pedantry,,pedantry,,,,,,,,,,,,,,,,,,,,,
2010,TWO,turbinado,http://dictionary.cambridge.org/dictionary/english/turbinado,,turbinado,,,,,,,,,,,,,,,,,,,,,
2011,TWO,collegiality,http://dictionary.cambridge.org/dictionary/english/collegiality,,collegiality,,,,,,,,,,,,,,,,,,,,,
2012,TWO,torsion,http://dictionary.cambridge.org/dictionary/english/torsion,,torsion,,,,,,,,,,,,,,,,,,,,,
2013,TWO,ataxia,http://dictionary.cambridge.org/dictionary/english/ataxia,,ataxia,,,,,,,,,,,,,,,,,,,,,
2014,TWO,triceratops,http://dictionary.cambridge.org/dictionary/english/triceratops,,triceratops,,,,,,,,,,,,,,,,,,,,,
2015,TWO,performance,http://dictionary.cambridge.org/dictionary/english/performance,,performance,,,,,,,,,,,,,,,,,,,,,
2016,TWO,equivocate,http://dictionary.cambridge.org/dictionary/english/equivocate,,equivocate,,,,,,,,,,,,,,,,,,,,,
2017,TWO,mahogany,http://dictionary.cambridge.org/dictionary/english/mahogany,,mahogany,,,,,,,,,,,,,,,,,,,,,
2018,TWO,documentary,http://dictionary.cambridge.org/dictionary/english/documentary,,documentary,,,,,,,,,,,,,,,,,,,,,
2019,TWO,capillary,http://dictionary.cambridge.org/dictionary/english/capillary,,capillary,,,,,,,,,,,,,,,,,,,,,
2020,TWO,flamb,http://dictionary.cambridge.org/dictionary/english/flamb,,flamb,,,,,,,,,,,,,,,,,,,,,
2021,TWO,clemency,http://dictionary.cambridge.org/dictionary/english/clemency,,clemency,,,,,,,,,,,,,,,,,,,,,
2022,TWO,fission,http://dictionary.cambridge.org/dictionary/english/fission,,fission,,,,,,,,,,,,,,,,,,,,,
2023,TWO,moribund,http://dictionary.cambridge.org/dictionary/english/moribund,,moribund,,,,,,,,,,,,,,,,,,,,,
2024,TWO,bromide,http://dictionary.cambridge.org/dictionary/english/bromide,,bromide,,,,,,,,,,,,,,,,,,,,,
2025,TWO,disposition,http://dictionary.cambridge.org/dictionary/english/disposition,,disposition,,,,,,,,,,,,,,,,,,,,,
2026,TWO,patronymic,http://dictionary.cambridge.org/dictionary/english/patronymic,,patronymic,,,,,,,,,,,,,,,,,,,,,
2027,TWO,backgammon,http://dictionary.cambridge.org/dictionary/english/backgammon,,backgammon,,,,,,,,,,,,,,,,,,,,,
2028,TWO,boondoggle,http://dictionary.cambridge.org/dictionary/english/boondoggle,,boondoggle,,,,,,,,,,,,,,,,,,,,,
2029,TWO,recriminatory,http://dictionary.cambridge.org/dictionary/english/recriminatory,,recriminatory,,,,,,,,,,,,,,,,,,,,,
2030,TWO,algae,http://dictionary.cambridge.org/dictionary/english/algae,,algae,,,,,,,,,,,,,,,,,,,,,
2031,TWO,remonstrance,http://dictionary.cambridge.org/dictionary/english/remonstrance,,remonstrance,,,,,,,,,,,,,,,,,,,,,
2032,TWO,odometer,http://dictionary.cambridge.org/dictionary/english/odometer,,odometer,,,,,,,,,,,,,,,,,,,,,
2033,TWO,intuitable,http://dictionary.cambridge.org/dictionary/english/intuitable,,intuitable,,,,,,,,,,,,,,,,,,,,,
2034,TWO,phylum,http://dictionary.cambridge.org/dictionary/english/phylum,,phylum,,,,,,,,,,,,,,,,,,,,,
2035,TWO,subaqueous,http://dictionary.cambridge.org/dictionary/english/subaqueous,,subaqueous,,,,,,,,,,,,,,,,,,,,,
2036,TWO,reminiscent,http://dictionary.cambridge.org/dictionary/english/reminiscent,,reminiscent,,,,,,,,,,,,,,,,,,,,,
2037,TWO,smithereens,http://dictionary.cambridge.org/dictionary/english/smithereens,,smithereens,,,,,,,,,,,,,,,,,,,,,
2038,TWO,uvula,http://dictionary.cambridge.org/dictionary/english/uvula,,uvula,,,,,,,,,,,,,,,,,,,,,
2039,TWO,divvy,http://dictionary.cambridge.org/dictionary/english/divvy,,divvy,,,,,,,,,,,,,,,,,,,,,
2040,TWO,hypochondria,http://dictionary.cambridge.org/dictionary/english/hypochondria,,hypochondria,,,,,,,,,,,,,,,,,,,,,
2041,TWO,recusancy,http://dictionary.cambridge.org/dictionary/english/recusancy,,recusancy,,,,,,,,,,,,,,,,,,,,,
2042,TWO,menial,http://dictionary.cambridge.org/dictionary/english/menial,,menial,,,,,,,,,,,,,,,,,,,,,
2043,TWO,curator,http://dictionary.cambridge.org/dictionary/english/curator,,curator,,,,,,,,,,,,,,,,,,,,,
2044,TWO,enumerated,http://dictionary.cambridge.org/dictionary/english/enumerated,,enumerated,,,,,,,,,,,,,,,,,,,,,
2045,TWO,fatuously,http://dictionary.cambridge.org/dictionary/english/fatuously,,fatuously,,,,,,,,,,,,,,,,,,,,,
2046,TWO,obstetrician,http://dictionary.cambridge.org/dictionary/english/obstetrician,,obstetrician,,,,,,,,,,,,,,,,,,,,,
2047,TWO,retrocedence,http://dictionary.cambridge.org/dictionary/english/retrocedence,,retrocedence,,,,,,,,,,,,,,,,,,,,,
2048,TWO,Moroccan,http://dictionary.cambridge.org/dictionary/english/Moroccan,,Moroccan,,,,,,,,,,,,,,,,,,,,,
2049,TWO,judicious,http://dictionary.cambridge.org/dictionary/english/judicious,,judicious,,,,,,,,,,,,,,,,,,,,,
2050,TWO,desertification,http://dictionary.cambridge.org/dictionary/english/desertification,,desertification,,,,,,,,,,,,,,,,,,,,,
2051,TWO,fraudulent,http://dictionary.cambridge.org/dictionary/english/fraudulent,,fraudulent,,,,,,,,,,,,,,,,,,,,,
2052,TWO,replete,http://dictionary.cambridge.org/dictionary/english/replete,,replete,,,,,,,,,,,,,,,,,,,,,
2053,TWO,cauterize,http://dictionary.cambridge.org/dictionary/english/cauterize,,cauterize,,,,,,,,,,,,,,,,,,,,,
2054,TWO,clearance,http://dictionary.cambridge.org/dictionary/english/clearance,,clearance,,,,,,,,,,,,,,,,,,,,,
2055,TWO,vice,http://dictionary.cambridge.org/dictionary/english/vice,,vice,,,,,,,,,,,,,,,,,,,,,
2056,TWO,quirky,http://dictionary.cambridge.org/dictionary/english/quirky,,quirky,,,,,,,,,,,,,,,,,,,,,
2057,TWO,necessity,http://dictionary.cambridge.org/dictionary/english/necessity,,necessity,,,,,,,,,,,,,,,,,,,,,
2058,TWO,raucous,http://dictionary.cambridge.org/dictionary/english/raucous,,raucous,,,,,,,,,,,,,,,,,,,,,
2059,TWO,immolate,http://dictionary.cambridge.org/dictionary/english/immolate,,immolate,,,,,,,,,,,,,,,,,,,,,
2060,TWO,assure,http://dictionary.cambridge.org/dictionary/english/assure,,assure,,,,,,,,,,,,,,,,,,,,,
2061,TWO,exercise,http://dictionary.cambridge.org/dictionary/english/exercise,,exercise,,,,,,,,,,,,,,,,,,,,,
2062,TWO,arraign,http://dictionary.cambridge.org/dictionary/english/arraign,,arraign,,,,,,,,,,,,,,,,,,,,,
2063,TWO,piety,http://dictionary.cambridge.org/dictionary/english/piety,,piety,,,,,,,,,,,,,,,,,,,,,
2064,TWO,Brandywine,http://dictionary.cambridge.org/dictionary/english/Brandywine,,Brandywine,,,,,,,,,,,,,,,,,,,,,
2065,TWO,r,http://dictionary.cambridge.org/dictionary/english/r,,r,,,,,,,,,,,,,,,,,,,,,
2066,TWO,compatriots,http://dictionary.cambridge.org/dictionary/english/compatriots,,compatriots,,,,,,,,,,,,,,,,,,,,,
2067,TWO,civet,http://dictionary.cambridge.org/dictionary/english/civet,,civet,,,,,,,,,,,,,,,,,,,,,
2068,TWO,elegant,http://dictionary.cambridge.org/dictionary/english/elegant,,elegant,,,,,,,,,,,,,,,,,,,,,
2069,TWO,veritable,http://dictionary.cambridge.org/dictionary/english/veritable,,veritable,,,,,,,,,,,,,,,,,,,,,
2070,TWO,surreptitious,http://dictionary.cambridge.org/dictionary/english/surreptitious,,surreptitious,,,,,,,,,,,,,,,,,,,,,
2071,TWO,extensive,http://dictionary.cambridge.org/dictionary/english/extensive,,extensive,,,,,,,,,,,,,,,,,,,,,
2072,TWO,liaise,http://dictionary.cambridge.org/dictionary/english/liaise,,liaise,,,,,,,,,,,,,,,,,,,,,
2073,TWO,pancetta,http://dictionary.cambridge.org/dictionary/english/pancetta,,pancetta,,,,,,,,,,,,,,,,,,,,,
2074,TWO,minacious,http://dictionary.cambridge.org/dictionary/english/minacious,,minacious,,,,,,,,,,,,,,,,,,,,,
2075,TWO,sashay,http://dictionary.cambridge.org/dictionary/english/sashay,,sashay,,,,,,,,,,,,,,,,,,,,,
2076,TWO,surplus,http://dictionary.cambridge.org/dictionary/english/surplus,,surplus,,,,,,,,,,,,,,,,,,,,,
2077,TWO,transcend,http://dictionary.cambridge.org/dictionary/english/transcend,,transcend,,,,,,,,,,,,,,,,,,,,,
2078,TWO,quotidian,http://dictionary.cambridge.org/dictionary/english/quotidian,,quotidian,,,,,,,,,,,,,,,,,,,,,
2079,TWO,waiver,http://dictionary.cambridge.org/dictionary/english/waiver,,waiver,,,,,,,,,,,,,,,,,,,,,
2080,TWO,vindictive,http://dictionary.cambridge.org/dictionary/english/vindictive,,vindictive,,,,,,,,,,,,,,,,,,,,,
2081,TWO,sciatica,http://dictionary.cambridge.org/dictionary/english/sciatica,,sciatica,,,,,,,,,,,,,,,,,,,,,
2082,TWO,impediment,http://dictionary.cambridge.org/dictionary/english/impediment,,impediment,,,,,,,,,,,,,,,,,,,,,
2083,TWO,freneticism,http://dictionary.cambridge.org/dictionary/english/freneticism,,freneticism,,,,,,,,,,,,,,,,,,,,,
2084,TWO,matriculation,http://dictionary.cambridge.org/dictionary/english/matriculation,,matriculation,,,,,,,,,,,,,,,,,,,,,
2085,TWO,decennial,http://dictionary.cambridge.org/dictionary/english/decennial,,decennial,,,,,,,,,,,,,,,,,,,,,
2086,TWO,implacable,http://dictionary.cambridge.org/dictionary/english/implacable,,implacable,,,,,,,,,,,,,,,,,,,,,
2087,TWO,discomfiture,http://dictionary.cambridge.org/dictionary/english/discomfiture,,discomfiture,,,,,,,,,,,,,,,,,,,,,
2088,TWO,revenant,http://dictionary.cambridge.org/dictionary/english/revenant,,revenant,,,,,,,,,,,,,,,,,,,,,
2089,TWO,merino,http://dictionary.cambridge.org/dictionary/english/merino,,merino,,,,,,,,,,,,,,,,,,,,,
2090,TWO,revulsive,http://dictionary.cambridge.org/dictionary/english/revulsive,,revulsive,,,,,,,,,,,,,,,,,,,,,
2091,TWO,dynamite,http://dictionary.cambridge.org/dictionary/english/dynamite,,dynamite,,,,,,,,,,,,,,,,,,,,,
2092,TWO,logarithmic,http://dictionary.cambridge.org/dictionary/english/logarithmic,,logarithmic,,,,,,,,,,,,,,,,,,,,,
2093,TWO,emphysema,http://dictionary.cambridge.org/dictionary/english/emphysema,,emphysema,,,,,,,,,,,,,,,,,,,,,
2094,TWO,topgallant,http://dictionary.cambridge.org/dictionary/english/topgallant,,topgallant,,,,,,,,,,,,,,,,,,,,,
2095,TWO,pestilence,http://dictionary.cambridge.org/dictionary/english/pestilence,,pestilence,,,,,,,,,,,,,,,,,,,,,
2096,TWO,gaucho,http://dictionary.cambridge.org/dictionary/english/gaucho,,gaucho,,,,,,,,,,,,,,,,,,,,,
2097,TWO,Gemini,http://dictionary.cambridge.org/dictionary/english/Gemini,,Gemini,,,,,,,,,,,,,,,,,,,,,
2098,TWO,regicide,http://dictionary.cambridge.org/dictionary/english/regicide,,regicide,,,,,,,,,,,,,,,,,,,,,
2099,TWO,stridency,http://dictionary.cambridge.org/dictionary/english/stridency,,stridency,,,,,,,,,,,,,,,,,,,,,
2100,TWO,clandestine,http://dictionary.cambridge.org/dictionary/english/clandestine,,clandestine,,,,,,,,,,,,,,,,,,,,,
2101,TWO,mordant,http://dictionary.cambridge.org/dictionary/english/mordant,,mordant,,,,,,,,,,,,,,,,,,,,,
2102,TWO,capsule,http://dictionary.cambridge.org/dictionary/english/capsule,,capsule,,,,,,,,,,,,,,,,,,,,,
2103,TWO,retinol,http://dictionary.cambridge.org/dictionary/english/retinol,,retinol,,,,,,,,,,,,,,,,,,,,,
2104,TWO,hubris,http://dictionary.cambridge.org/dictionary/english/hubris,,hubris,,,,,,,,,,,,,,,,,,,,,
2105,TWO,acetone,http://dictionary.cambridge.org/dictionary/english/acetone,,acetone,,,,,,,,,,,,,,,,,,,,,
2106,TWO,genealogical,http://dictionary.cambridge.org/dictionary/english/genealogical,,genealogical,,,,,,,,,,,,,,,,,,,,,
2107,TWO,posthumous,http://dictionary.cambridge.org/dictionary/english/posthumous,,posthumous,,,,,,,,,,,,,,,,,,,,,
2108,TWO,tragedian,http://dictionary.cambridge.org/dictionary/english/tragedian,,tragedian,,,,,,,,,,,,,,,,,,,,,
2109,TWO,corpulent,http://dictionary.cambridge.org/dictionary/english/corpulent,,corpulent,,,,,,,,,,,,,,,,,,,,,
2110,TWO,hibernaculum,http://dictionary.cambridge.org/dictionary/english/hibernaculum,,hibernaculum,,,,,,,,,,,,,,,,,,,,,
2111,TWO,cerebellum,http://dictionary.cambridge.org/dictionary/english/cerebellum,,cerebellum,,,,,,,,,,,,,,,,,,,,,
2112,TWO,pomposity,http://dictionary.cambridge.org/dictionary/english/pomposity,,pomposity,,,,,,,,,,,,,,,,,,,,,
2113,TWO,QWERTY,http://dictionary.cambridge.org/dictionary/english/QWERTY,,QWERTY,,,,,,,,,,,,,,,,,,,,,
2114,TWO,fajitas,http://dictionary.cambridge.org/dictionary/english/fajitas,,fajitas,,,,,,,,,,,,,,,,,,,,,
2115,TWO,potpourri,http://dictionary.cambridge.org/dictionary/english/potpourri,,potpourri,,,,,,,,,,,,,,,,,,,,,
2116,TWO,bandicoot,http://dictionary.cambridge.org/dictionary/english/bandicoot,,bandicoot,,,,,,,,,,,,,,,,,,,,,
2117,TWO,pantomime,http://dictionary.cambridge.org/dictionary/english/pantomime,,pantomime,,,,,,,,,,,,,,,,,,,,,
2118,TWO,neonatology,http://dictionary.cambridge.org/dictionary/english/neonatology,,neonatology,,,,,,,,,,,,,,,,,,,,,
2119,TWO,foosball,http://dictionary.cambridge.org/dictionary/english/foosball,,foosball,,,,,,,,,,,,,,,,,,,,,
2120,TWO,felonious,http://dictionary.cambridge.org/dictionary/english/felonious,,felonious,,,,,,,,,,,,,,,,,,,,,
2121,TWO,pallor,http://dictionary.cambridge.org/dictionary/english/pallor,,pallor,,,,,,,,,,,,,,,,,,,,,
2122,TWO,malinger,http://dictionary.cambridge.org/dictionary/english/malinger,,malinger,,,,,,,,,,,,,,,,,,,,,
2123,TWO,prima,http://dictionary.cambridge.org/dictionary/english/prima,,prima,,,,,,,,,,,,,,,,,,,,,
2124,TWO,pituitary,http://dictionary.cambridge.org/dictionary/english/pituitary,,pituitary,,,,,,,,,,,,,,,,,,,,,
2125,TWO,accentuate,http://dictionary.cambridge.org/dictionary/english/accentuate,,accentuate,,,,,,,,,,,,,,,,,,,,,
2126,TWO,palatial,http://dictionary.cambridge.org/dictionary/english/palatial,,palatial,,,,,,,,,,,,,,,,,,,,,
2127,TWO,Yorkshire,http://dictionary.cambridge.org/dictionary/english/Yorkshire,,Yorkshire,,,,,,,,,,,,,,,,,,,,,
2128,TWO,parliamentary,http://dictionary.cambridge.org/dictionary/english/parliamentary,,parliamentary,,,,,,,,,,,,,,,,,,,,,
2129,TWO,praxis,http://dictionary.cambridge.org/dictionary/english/praxis,,praxis,,,,,,,,,,,,,,,,,,,,,
2130,TWO,fleetness,http://dictionary.cambridge.org/dictionary/english/fleetness,,fleetness,,,,,,,,,,,,,,,,,,,,,
2131,TWO,ascension,http://dictionary.cambridge.org/dictionary/english/ascension,,ascension,,,,,,,,,,,,,,,,,,,,,
2132,TWO,Mecca,http://dictionary.cambridge.org/dictionary/english/Mecca,,Mecca,,,,,,,,,,,,,,,,,,,,,
2133,TWO,Belgravia,http://dictionary.cambridge.org/dictionary/english/Belgravia,,Belgravia,,,,,,,,,,,,,,,,,,,,,
2134,TWO,rebarbative,http://dictionary.cambridge.org/dictionary/english/rebarbative,,rebarbative,,,,,,,,,,,,,,,,,,,,,
2135,TWO,Tinseltown,http://dictionary.cambridge.org/dictionary/english/Tinseltown,,Tinseltown,,,,,,,,,,,,,,,,,,,,,
2136,TWO,anonymity,http://dictionary.cambridge.org/dictionary/english/anonymity,,anonymity,,,,,,,,,,,,,,,,,,,,,
2137,TWO,venue,http://dictionary.cambridge.org/dictionary/english/venue,,venue,,,,,,,,,,,,,,,,,,,,,
